"Higher Level Collection","Collection ID","Collection or Subsection Name","Main Collection or Subsection","Date Created","Record ID","Primary Seed","Title of Target","Description","Language","Licence Status","LD Criteria","Institution ID","Updated","Depth","Scope","Robots.txt","Crawl Frequency","Crawl Start Date","Crawl End Date"
NULL,1230,Scottish Churches,Main Collection,2018-08-02 14:24:33.189,69623,https://stpaulsandstmarysonline.weebly.com/,"St. Paul's & St. Mary's, Glenrothes","Site of a Scottish Roman Catholic parish church located in Glenrothes, Fife.",EN,NULL,false,3,2018-08-23 07:28:00.067,CAPPED_LARGE,root,true,ANNUAL,2018-08-03 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-08-23 08:31:16.562,70364,https://irvinewardjournal.wordpress.com/,Irvine Ward Journal,"Blog page of a local ward of the the Church of Jesus Christ of Latter-day Saints located in Irvine, Ayrshire.",EN,NULL,false,3,2018-08-23 08:34:03.491,CAPPED_LARGE,root,true,ANNUAL,2018-08-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-28 11:30:03.941,71796,http://stkentigernsballater.aodiocese.org.uk/,"St. Kentigern's Church, Ballater","Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Ballater, Aberdeenshire.",EN,PENDING,false,3,2018-10-04 14:33:39.290,CAPPED_LARGE,root,true,ANNUAL,2018-09-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-28 11:39:53.309,71798,http://stleonardslasswade.org.uk/,St. Leonard's Lasswade & Bonnyrigg,"Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Lasswade, Midlothian.",EN,PENDING,false,3,2018-10-04 14:33:48.078,CAPPED_LARGE,root,true,ANNUAL,2018-09-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-28 11:48:13.242,71800,http://stlukescuminestown.aodiocese.org.uk/,"St. Luke's Church, Cuminestown","Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Cuminestown, Aberdeenshire.",EN,PENDING,false,3,2018-10-04 14:33:52.900,CAPPED_LARGE,root,true,ANNUAL,2018-09-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-28 12:04:58.569,71806,http://www.stmargaretsgallowgate.org.uk/,St. Margaret of Scotland Gallowgate Aberdeen,Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Aberdeen.,EN,PENDING,false,3,2018-10-04 15:18:59.432,CAPPED_LARGE,root,NULL,ANNUAL,2018-09-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-28 11:52:17.593,71801,http://www.cafe-church.org/,St. Luke's Cafe Church,Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Dundee.,EN,NULL,false,3,2018-09-28 11:54:00.303,CAPPED_LARGE,root,true,ANNUAL,2018-09-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-28 12:02:17.736,71805,http://stmargarettayport.org/,St. Margaret of Scotland Episcopal Church,"Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Tayport, Fife.",EN,NULL,false,3,2018-09-28 12:03:40.525,CAPPED_LARGE,root,NULL,ANNUAL,2018-09-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2019-01-15 09:03:54.293,84830,https://www.facebook.com/Motherwell.eu/,Motherwell Congregational Church on Facebook,"Facebook page of a Christian church belonging to the Congregational Federation and located in Motherwell , Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 17:07:37.633,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-29 12:07:01.075,71838,http://www.stmargaretsrenfrew.org.uk/,St. Margaret's Renfrew,"Site of a Scottish Christian church and its congregation belonging to the Scottish Episcopal denomination located in Renfrew, Renfrew.",EN,PENDING,false,3,2018-10-04 15:19:05.086,CAPPED_LARGE,root,true,ANNUAL,2018-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-29 12:23:06.046,71842,http://episcopalnewlands.org.uk/,St. Margaret's Scottish Episcopal Church,"Site of a Scottish Christian church and its congregation belonging to the Scottish Episcopal denomination located in Newlands, Glasgow.",EN,NULL,false,3,2018-09-29 12:25:00.405,CAPPED_LARGE,root,true,ANNUAL,2018-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-29 12:29:25.290,71844,https://stmarksportobello.org/,St. Mark's Espicopal Church Portobello,"Site of a Scottish Christian church and its congregation belonging to the Scottish Episcopal denomination located in Portobello, Edinburgh.",EN,PENDING,false,3,2018-10-04 15:19:15.001,CAPPED_LARGE,root,true,ANNUAL,2018-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-29 12:34:41.512,71845,https://stmartinsedinburgh.org.uk/,"St. Martin of Tours Episcopal Church, Edinburgh",Site of a Scottish Christian church and its congregation belonging to the Scottish Episcopal denomination located in Edinburgh.,EN,NULL,false,3,2018-09-29 12:36:47.295,CAPPED_LARGE,root,NULL,ANNUAL,2018-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-29 12:11:36.920,71839,https://stmargaretsrosyth.org.uk/,"St. Margaret’s, Rosyth Scottish Episcopal Church","Site of a Scottish Christian church and its congregation belonging to the Scottish Episcopal denomination located in Rosyth, Fife.",EN,PENDING,false,3,2018-10-04 15:19:10.065,CAPPED_LARGE,root,NULL,ANNUAL,2018-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-29 12:19:47.830,71841,http://www.stmegs.co.uk/,"St. Margaret's Episcopal Church, Edinburgh",Site of a Scottish Christian church and its congregation belonging to the Scottish Episcopal denomination located in Edinburgh.,EN,NULL,false,3,2018-09-29 12:21:40.518,CAPPED_LARGE,root,NULL,ANNUAL,2018-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-29 12:26:01.013,71843,https://stmarkseastkilbride.jimdo.com/,St. Mark's Church,"Site of a Scottish Christian church and its congregation belonging to the Scottish Episcopal denomination located in East Kilbride, Lanarkshire.",EN,NULL,false,3,2018-09-29 12:27:43.051,CAPPED_LARGE,root,true,ANNUAL,2018-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-09-29 12:38:04.949,71846,http://stmaryscoldstream.org.uk/,St.Mary and All Souls Scottish Episcopal Church,"Site of a Scottish Christian church and its congregation belonging to the Scottish Episcopal denomination located in Coldstream, Edinburgh.",EN,PENDING,false,3,2018-10-04 15:21:45.164,CAPPED_LARGE,root,true,ANNUAL,2018-09-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-27 11:49:03.647,61746,https://qpgpc.com/,Queen's Park Govanhill Parish Church,"Site of a Church of Scotland parish church at Govanhill, Glasgow.",EN,NULL,false,3,2018-07-02 10:53:36.857,CAPPED_LARGE,root,true,ANNUAL,2018-02-28 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-20 14:20:48.697,84259,https://www.facebook.com/Mossneuk-Parish-Church-1419438808341012/,Mossneuk Parish Church on Facebook,"Site of a Church of Scotland parish church at East Kilbride, Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 17:07:28.308,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-05-10 11:25:55.627,65357,https://www.facebook.com/murenews/,"Mure Parish Church, Irvine on Facebook","Facebook page of a Church of Scotland parish church at Irvine, Ayrshire.",EN,NOT_INITIATED,false,3,2022-09-12 17:09:07.303,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-12-12 14:21:08.844,83922,https://www.facebook.com/mossknowegospelhall/,Mossknowe Gospel Hall on Facebook,"Facebook page of a Scottish independent evangelical Christian church located in Cumbernauld, Lanarkshire.",EN,NOT_INITIATED,false,3,2022-09-12 17:07:25.221,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-03-05 16:56:58.591,62164,https://www.facebook.com/murememorial/,Mure Memorial Church on Facebook,"Facebook page for a Church of Scotland parish church at Garrowhill, Glasgow.",EN,NOT_INITIATED,false,3,2022-09-12 17:09:04.093,CAPPED_LARGE,root,false,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-01 12:34:55.320,71905,https://www.stmichaelschurchinverness.org/,"St. Michael and All Angels Church, Inverness",Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Inverness.,EN,NULL,false,3,2018-10-01 12:36:08.750,CAPPED_LARGE,root,true,ANNUAL,2018-10-02 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-08-26 10:54:42.846,70463,http://www.carluke.urc.org.uk/,Carluke United Reformed Church,"Site of a Scottish United Reformed church located in Carluke, Lamarkshire.",EN,PENDING,false,3,2018-08-27 11:21:51.736,CAPPED_LARGE,root,NULL,ANNUAL,2018-08-27 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-08-26 10:36:30.585,70459,http://parkurc.com/,Park United Reformed Church,"Site of a Scottish United Reformed church located in Airdrie, Lanarkshire.",EN,NULL,false,3,2018-08-26 10:38:27.625,CAPPED_LARGE,root,true,ANNUAL,2018-08-27 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-08-26 10:42:20.145,70460,http://annanurc.btck.co.uk/,United Reformed Church in Annan,"Site of a Scottish United Reformed church located in Annan, Dumfries & Galloway.",EN,NULL,false,3,2018-08-26 10:44:17.041,CAPPED_LARGE,root,NULL,ANNUAL,2018-08-27 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-08-26 11:07:36.711,70466,http://dundeeurc.org/,Dundee United Reformed Church,Site of a Scottish United Reformed church located in ,EN,NULL,false,3,2018-08-26 11:10:33.764,CAPPED_LARGE,root,NULL,ANNUAL,2018-08-27 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-01 12:28:35.467,71903,https://www.kirriemuir-anglican.org/,St. Mary's Scottish Episcopal Church Kirriemuir,"Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Kirriemuir, Angus.",EN,NULL,false,3,2018-10-01 12:30:23.389,CAPPED_LARGE,root,true,ANNUAL,2018-10-02 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-08-26 11:02:30.684,70465,http://www.cumbernauld-urc.org.uk/,Cumbernauld United Reformed Church,"Site of a Scottish United Reformed church located in Cumbernauld, Lanarkshie.",EN,PENDING,false,3,2018-08-27 11:21:56.651,CAPPED_LARGE,root,NULL,ANNUAL,2018-08-27 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-01 12:31:40.455,71904,https://stmaryschurchnewportontay.org/,St. Mary's Scottish Episcopal Church,"Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Newport on Tay, Fife.",EN,NULL,false,3,2018-10-01 12:33:21.277,CAPPED_LARGE,root,true,ANNUAL,2018-10-02 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-06-29 11:37:29.976,68430,http://leithchurchestogether.org.uk/,Leith Churches Together,"Site of a group of Christian churches in the former burgh of Leith, Edinburgh, established to explore ways of deepening the bonds between the churches, and encouraging mutual witness to the Gospel message through action and prayer, serving the community of Leith.",EN,PENDING,false,3,2018-08-24 11:23:36.192,CAPPED_LARGE,root,true,ANNUAL,2018-06-30 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2017-08-28 08:48:28.046,56862,http://www.darvelparishchurch.org/,Darvel Parish Church of Scotland,"Site of a Church of Scotland parish church located in Darvel, Ayrshire.",EN,PENDING,false,3,2018-06-29 11:57:32.644,CAPPED,root,NULL,ANNUAL,2017-08-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2017-08-28 10:13:06.263,56867,http://www.saint-georges.org.uk/,"St. George’s Church, Dumfries","Site of a Church of Scotland parish church located in Dumfries, Dumfries & Galloway.",EN,PENDING,false,3,2018-06-29 11:58:31.549,CAPPED,root,NULL,ANNUAL,2017-08-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2017-08-28 12:32:10.237,56878,http://www.banchoryeastchurch.org/,Banchory Ternan East Parish Church of Scotland,"Site of a Church of Scotland parish church located in Banchory, Aberdeenshire.",EN,NULL,false,3,2018-06-29 11:58:47.554,CAPPED,root,true,ANNUAL,2017-08-29 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 11:20:03.371,61122,http://www.kdpres.uk/,Presbytery of Kincardine and Deeside,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Aberdeenshire [including the historic county of Kincardine].,EN,PENDING,false,3,2022-03-23 10:15:02.378,CAPPED_LARGE,root,true,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 08:44:11.723,61109,http://anguspresbytery.org.uk/,Presbytery of Angus,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Angus.,EN,NULL,false,3,2018-06-29 12:01:01.131,CAPPED_LARGE,root,true,DOMAINCRAWL,NULL,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 08:58:50.728,61112,http://www.dundeepresbytery.org.uk/,Dundee Presbytery,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in the city of Dundee.,EN,PENDING,false,3,2022-03-22 12:47:24.456,CAPPED_LARGE,root,true,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 09:12:20.524,61115,http://www.presbyteryofhamilton.co.uk/,Presbytery of Hamilton,"Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Lanarkshire, covering Hamilton, Wishaw, East Kilbride, Strathaven, Airdire, Uddingston/Bothwell, Motherwell and Coatbridge.",EN,PENDING,false,3,2022-03-23 10:15:15.444,CAPPED_LARGE,root,NULL,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 09:07:42.977,61114,https://presbofgreenockandpaisley.org/,Presbytery of Greenock and Paisley,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Renfrewshire.,EN,PENDING,false,3,2022-06-02 12:05:51.765,CAPPED_LARGE,root,true,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 08:38:41.441,61108,http://www.aberdeenpresbytery.org.uk/,Presbytery of Aberdeen,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in the city of Aberdeen.,EN,PENDING,false,3,2018-06-29 12:04:01.175,CAPPED_LARGE,root,NULL,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 08:20:15.853,61105,http://www.presbyteryofayr.org.uk/,Presbytery of Ayr,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in southern Ayrshire.,EN,PENDING,false,3,2018-06-29 12:04:08.303,CAPPED_LARGE,root,NULL,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 09:02:08.725,61113,http://www.presbyteryofgordon.org.uk/,Presbytery of Gordon,"Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in the district of Gordon, Aberdeenshire.",EN,PENDING,false,3,2018-06-29 12:05:03.626,CAPPED_LARGE,root,true,SIXMONTHLY,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-08 09:18:43.758,61117,http://www.irvinekilmarnockpresbytery.org.uk/,Presbytery of Irvine and Kilmarnock,"Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in northern mid Ayrshire.
",EN,PENDING,false,3,2018-06-29 12:10:27.014,CAPPED_LARGE,root,true,ANNUAL,2018-02-09 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-09 08:32:33.688,61155,http://www.presbyteryoflothian.org.uk/,Presbytery of Lothian,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in East Lothian and Midlothian.,EN,PENDING,false,3,2022-03-23 10:13:09.496,CAPPED_LARGE,root,true,SIXMONTHLY,2018-02-10 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-09 08:49:29.015,61158,https://presbyteryofross.wordpress.com/,Presbytery of Ross,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Highlands [historic county of Ross-shire].,EN,PENDING,false,3,2022-03-23 10:12:53.513,CAPPED,root,true,SIXMONTHLY,2018-02-10 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-09 08:02:23.416,61153,https://www.presbyteryofkirkcaldy.org.uk/,Presbytery of Kirkcaldy,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in central Fife.,EN,PENDING,false,3,2022-03-23 10:14:45.954,CAPPED_LARGE,root,true,SIXMONTHLY,2018-02-10 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-09 08:25:28.734,61154,https://www.sites.google.com/site/presbyteryoflochaber/,Presbytery of Lochaber,"Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Lochaber, Highlands.",EN,PENDING,false,3,2022-03-23 10:14:08.451,CAPPED_LARGE,root,true,SIXMONTHLY,2018-02-10 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-09 08:41:17.686,61156,http://www.orkneycommunities.co.uk/PRESBYTERY/,Presbytery of Orkney,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Orkney.,EN,PENDING,false,3,2022-03-23 10:13:01.771,CAPPED,root,true,SIXMONTHLY,2018-02-10 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-09 09:32:53.217,61159,http://www.standrewspresbytery.org.uk/,Presbytery of St. Andrews,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Fife.,EN,PENDING,false,3,2022-03-23 10:12:45.280,CAPPED_LARGE,root,NULL,SIXMONTHLY,2018-02-10 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-09 08:45:49.332,61157,http://www.perthpresbytery.org.uk/,Presbytery of Perth,Site of a body of Church elders and ministers and the administrative body representing local Church of Scotland congregations in Perth & Kinross [historic counties Perthshire and Kinross-shire].,EN,PENDING,false,3,2018-06-29 12:15:02.351,CAPPED_LARGE,root,true,SIXMONTHLY,2018-02-10 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-21 13:50:22.717,61526,https://canonbiechurch.org.uk/,Canonbie United Parish Church,"Site of a Church of Scotland parish church at Canonbie, Dumfries and Galloway, which is also affiliated to the United Free Church of Scotland.",EN,PENDING,false,3,2018-06-29 12:17:01.275,CAPPED,root,true,ANNUAL,2018-02-22 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-21 14:30:25.239,61532,http://auchtertoolkirk.org.uk/,Auchtertool Kirk,"Site of a Church of Scotland parish church at Auchtertool, Fife.",EN,PENDING,false,3,2018-06-29 12:16:52.258,CAPPED,root,true,ANNUAL,2018-02-22 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 08:39:21.651,61569,http://www.dunsanddistrict.org.uk/,"Duns and District Parishes, Church of Scotland","Site of a group of Church of Scotland churches, Bonkyl, Cranshaws, Duns, Edrom and Gavinton, serving the comminities of Bonkyl, Duns, Edrom, Langton and Lammermuir in the Scottish Borders [historically Berwickshire].",EN,PENDING,false,3,2018-06-29 12:24:53.465,CAPPED_LARGE,root,true,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 08:54:38.569,61570,http://www.kirkmabreckandmonigaff.org.uk/,Kirkmabreck and Monigaff Parish Churches,"Site of a Church of Scotland church at serving the parishes of Kirkmabreck and Monigaff, Dumfries and Galloway, [historically Wigtownshire].",EN,PENDING,false,3,2018-06-29 12:25:59.674,CAPPED,root,true,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 10:21:36.367,61578,http://www.sidlawchurches.org.uk/,Sidlaw Churches,"Site of a group of Church of Scotland churches in Angus, covering the parishes of Auchterhouse, Monkie, Murroes and Tealing and the community of Newbigging.
",EN,PENDING,false,3,2018-06-29 12:26:35.871,CAPPED_LARGE,root,true,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 16:30:32.480,61600,http://www.tynevalleyparishes.org/,Tyne Valley Parish,"Site of three Church of Scotland churches, working together under the title Tyne Valley Parish, churches at Borthwick, Cranstoun and Fala in Midlothian.",EN,PENDING,false,3,2018-06-29 12:26:46.415,CAPPED,root,NULL,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-21 14:22:58.328,61531,http://airdriehighkirk.org.uk/,Airdrie High Parish Church,"Site of a Church of Scotland parish church at Airdire, Lanarkshire, incorporating parish churches for Caldercruix and Longriggend, also in Lanarkshire.",EN,PENDING,false,3,2018-06-29 12:16:03.782,CAPPED_LARGE,root,true,ANNUAL,2018-02-22 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 11:32:26.600,61582,http://churches-flandlm.co.uk/,"Churches in Fowlis, Liff, Lundie, Muirhead","Site of a group of Church of Scotland parish churches covering the communities of Fowlis, Liff, Lundie and Muirhead, in Angus and  Dundee.",EN,PENDING,false,3,2018-06-29 12:22:55.949,CAPPED_LARGE,root,true,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 12:32:50.106,61585,http://dykeandedinkillie.org.uk/,Dyke and Edinkillie Parish Church,"Site of Church of Scotland parish Dyke and Edinkillie parishes, Moray.
",EN,PENDING,false,3,2018-06-29 12:25:01.304,CAPPED,root,true,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-26 09:24:53.293,61626,https://sites.google.com/site/netherlochaberchurch/,Nether Lochaber Parish Church,"Site of a Church of Scotland parish church located at Onich, Lochaber, Highlands.",EN,NULL,false,3,2018-06-29 12:27:42.548,CAPPED_LARGE,root,true,ANNUAL,2018-02-27 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-01 12:42:11.807,71910,https://stniniansinvergordon.wordpress.com/,St. Ninian's Invergordon,"Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Invergordon, Highland.",EN,NULL,false,3,2018-10-01 12:43:54.907,CAPPED_LARGE,root,true,ANNUAL,2018-10-02 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-01 12:46:38.533,71911,https://stoswaldskingspark.org.uk/,St. Oswald's Kings Park & Castlemilk,Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Glasgow.,EN,NULL,false,3,2018-10-01 12:48:12.369,CAPPED_LARGE,root,true,ANNUAL,2018-10-02 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 08:25:55.015,61568,http://www.culsalmond-rayne-daviot.org.uk/,Culsalmond and Rayne and Daviot Church of Scotland,"Site of Church of Scotland churches at Daviot and Rayne, Aberdeenshire, serving congregations at Daviot, Rayne and Culsalmond.",EN,PENDING,false,3,2018-06-29 12:24:09.883,CAPPED,root,NULL,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 09:06:05.654,61571,https://www.kirkmaiden-churches-drummore.com/,Kirkmaiden Churches Drummore,"Site of Church of Scotland parish churches for Kirkmaiden and Stoneykirk parishes, Drumore, Dumfries and Galloway [historically Wigtownshire] at St. Medans and Old Kirk churches.",EN,NULL,false,3,2018-06-29 12:25:48.725,CAPPED_LARGE,root,true,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-26 08:54:44.803,61622,https://www.humbiechurch.org/,Humbie Parish Church,"Site of a Church of Scotland parish church at Humbie, East Lothian - linked with Yester, Bolton and Saltoun Church",EN,NULL,false,3,2018-06-29 12:27:27.653,CAPPED,root,true,ANNUAL,2018-02-27 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-01 12:37:32.700,71907,https://stniniansglenurquhart.wordpress.com/,St. Ninian's Glenurquhart,"Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located at Glen Glenurquhart near , Drumnadrochit, Highland.",EN,NULL,false,3,2018-10-01 12:41:07.046,CAPPED_LARGE,root,true,ANNUAL,2018-10-02 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-21 14:36:54.345,61533,https://www.linktown.org.uk/,Linktown Church of Scotland,"Site of a Church of Scotland parish church at Linktown, Kirkcaldy, Fife.",EN,PENDING,false,3,2018-06-29 12:17:54.533,CAPPED_LARGE,root,NULL,ANNUAL,2018-02-22 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-21 14:08:26.803,61528,http://cardonaldparishchurch.org.uk/,Cardonald Parish Church,"Site of a Church of Scotland parish church at Cardonald, Glasgow.",EN,PENDING,false,3,2018-06-29 12:17:56.918,CAPPED,root,NULL,ANNUAL,2018-02-22 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-22 13:34:27.333,61563,http://www.bengairnparishes.org.uk/,Bengairn Parishes,"Site of a group of Church of Scotland churches located in historic Kirkcudbrightshire, covering Buittle & Kelton, and Auchencairn & Rerrick.",EN,PENDING,false,3,2018-06-29 12:20:53.972,CAPPED_LARGE,root,NULL,ANNUAL,2018-02-23 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-22 11:51:42.430,61549,https://avendale-drumclog.com/,Avendale Old & Drumclog Parish Church,"Site of a Church of Scotland parish church at Strathaven, Lanarkshire.",EN,PENDING,false,3,2018-06-29 12:21:51.541,CAPPED,root,true,ANNUAL,2018-02-23 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-22 11:42:57.664,61548,http://aksm.org.uk/,"Ardgour, Morvern and Strontian Parish Church","Site of a Church of Scotland parish church at Ardgour, covering the churches at Kingairloch, Morvern and Strontian, Highlands.",EN,PENDING,false,3,2018-06-29 12:21:05.001,CAPPED,root,NULL,ANNUAL,2018-02-23 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-02-23 12:26:18.420,61584,http://crossmichaelandpartonchurch.co.uk/,"Crossmichael, Parton & Balmaghie Church of Scotland","Site of Church of Scotland churches at Crossmichael and Parton, Dunfries and Galloway [historically Kirkcudbright] incorporating the community at Balmaghie.",EN,NULL,false,3,2018-06-29 12:24:02.593,CAPPED,root,NULL,ANNUAL,2018-02-24 09:00:00.000,NULL
NULL,1230,Scottish Churches,Main Collection,2018-10-01 13:01:20.848,71914,http://www.stthomasaboyne.org/,"St. Thomas' Episcopal Church, Aboyne","Site of a Christian church and its congregation belonging to the Scottish Episcopal denomination and located in Aboyne, Aberdeenshire.",EN,NULL,false,3,2018-10-01 13:02:29.834,CAPPED_LARGE,root,true,ANNUAL,2018-10-02 09:00:00.000,NULL
